Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
1521	0	0	0	0	Both_failed	0	0	0	0
1522	0	0	1	2	Exhaus	0.5901,0.6149,0.6493,0.5901,0.6654,0.622	0.6493,0.6149,0.6654,0.5901,0.5901,0.622;0.5535,0.6149,0.6654,0.5901,0.5901,0.6028	0.6102,0.6454,0.672,0.6102,0.6918,0.6459	0.672,0.6454,0.6918,0.6102,0.6102,0.6459;0.5812,0.6454,0.6918,0.6102,0.6102,0.6278
1523	0	0	2	2		0.6717,0.4518,0.2995,0.5141,0.4843;0.6717,0.4518,0.2995,0.4124,0.4588	0.6717,0.4518,0.5141,0.2995,0.4843;0.6717,0.4518,0.2995,0.4124,0.4588	0.6756,0.45,0.3142,0.5862,0.5065;0.6756,0.45,0.3142,0.4662,0.4765	0.6756,0.45,0.5862,0.3142,0.5065;0.6756,0.45,0.3142,0.4662,0.4765
1524	0	0	0	0	Both_failed	0	0	0	0
1525	0	0	0	0	Both_failed	0	0	0	0
1526	0	0	0	0	Both_failed	0	0	0	0
1527	0	0	0	0	Both_failed	0	0	0	0
1528	0	0	0	0	Both_failed	0	0	0	0
1529	0	0	0	0	Both_failed	0	0	0	0
1530	0	0	0	0	Both_failed	0	0	0	0
1531	0	0	0	0	Both_failed	0	0	0	0
1532	0	0	0	0	Both_failed	0	0	0	0
1533	0	0	0	0	Both_failed	0	0	0	0
1534	0	0	0	0	Both_failed	0	0	0	0
1535	0	0	0	0	Both_failed	0	0	0	0
1536	0	0	0	0	Both_failed	0	0	0	0
1537	0	0	3	3		0.8288,0.5535,0.4124,0.5982;0.8288,0.5535,0.5233,0.6352;0.8288,0.5535,0.4124,0.5982	0.5535,0.4124,0.8288,0.5982;0.5535,0.8288,0.5233,0.6352;0.5535,0.8288,0.4124,0.5982	0.7978,0.5812,0.4662,0.6151;0.7978,0.5812,0.535,0.638;0.7978,0.5812,0.4662,0.6151	0.5812,0.4662,0.7978,0.6151;0.5812,0.7978,0.535,0.638;0.5812,0.7978,0.4662,0.6151
1538	0	0	0	0	Both_failed	0	0	0	0
1539	0	0	0	0	Both_failed	0	0	0	0
1540	0	0	3	9	Exhaus	0.7522,0.6654,0.6717,0.6501,0.6848;0.7522,0.6654,0.6717,0.4527,0.6355;0.7522,0.6654,0.6717,0.5616,0.6627	0.2749,0.7522,0.6717,0.5616,0.5651;0.6654,0.6501,0.7522,0.6717,0.6849;0.6654,0.6501,0.6717,0.4527,0.61;0.6654,0.6501,0.6717,0.5616,0.6372;0.6654,0.7522,0.6717,0.4527,0.6355;0.6654,0.7522,0.6717,0.5616,0.6627;0.6501,0.7522,0.6717,0.5616,0.6589;0.6501,0.6717,0.4527,0.5616,0.584;0.7522,0.6717,0.4527,0.5616,0.6095	0.73,0.6918,0.6756,0.642,0.6848;0.73,0.6918,0.6756,0.4992,0.6492;0.73,0.6918,0.6756,0.5958,0.6733	0.3648,0.73,0.6756,0.5958,0.5916;0.6918,0.642,0.73,0.6756,0.6848;0.6918,0.642,0.6756,0.4992,0.6272;0.6918,0.642,0.6756,0.5958,0.6513;0.6918,0.73,0.6756,0.4992,0.6492;0.6918,0.73,0.6756,0.5958,0.6733;0.642,0.73,0.6756,0.5958,0.6609;0.642,0.6756,0.4992,0.5958,0.6032;0.73,0.6756,0.4992,0.5958,0.6252
1541	0	0	0	0	Both_failed	0	0	0	0
1542	0	0	0	0	Both_failed	0	0	0	0
1543	0	0	0	0	Both_failed	0	0	0	0
1544	0	0	2	2		0.8808,0.7522,0.6654,0.7661;0.8808,0.7522,0.5616,0.7315	0.7522,0.6654,0.8808,0.7661;0.7522,0.8808,0.5616,0.7315	0.8442,0.73,0.6918,0.7553;0.8442,0.73,0.5958,0.7233	0.73,0.6918,0.8442,0.7553;0.73,0.8442,0.5958,0.7233
1545	0	0	0	0	Both_failed	0	0	0	0
1546	0	0	0	0	Both_failed	0	0	0	0
1547	0	0	0	0	Both_failed	0	0	0	0
1548	0	0	0	0	Both_failed	0	0	0	0
1549	0	0	0	0	Both_failed	0	0	0	0
1550	0	0	0	0	Both_failed	0	0	0	0
1551	0	0	0	0	Both_failed	0	0	0	0
1552	0	0	0	0	Both_failed	0	0	0	0
1553	0	0	0	0	Both_failed	0	0	0	0
1554	0	0	0	0	Both_failed	0	0	0	0
1555	0	0	0	0	Both_failed	0	0	0	0
1556	0	0	0	0	Both_failed	0	0	0	0
1557	0	0	1	1		0.6717,0.5233,0.6717,0.6493,0.629	0.6717,0.5233,0.6493,0.6717,0.629	0.6756,0.535,0.6756,0.672,0.6395	0.6756,0.535,0.672,0.6756,0.6396
1558	0	0	0	0	Both_failed	0	0	0	0
1559	0	0	0	0	Both_failed	0	0	0	0
1560	0	0	0	0	Both_failed	0	0	0	0
1561	0	0	1	3	Exhaus	0.8808,0.5616,0.5616,0.4518,0.614	0.5616,0.8808,0.5616,0.4518,0.614;0.5616,0.8808,0.4518,0.6493,0.6359;0.8808,0.5616,0.4518,0.6493,0.6359	0.8442,0.5958,0.5958,0.45,0.6215	0.5958,0.8442,0.5958,0.45,0.6215;0.5958,0.8442,0.45,0.672,0.6405;0.8442,0.5958,0.45,0.672,0.6405
1562	0	0	0	0	Both_failed	0	0	0	0
1563	0	0	1	1		0.7029,0.6149,0.4527,0.5535,0.581	0.7029,0.4527,0.6149,0.5535,0.581	0.7014,0.6454,0.4992,0.5812,0.6068	0.7014,0.4992,0.6454,0.5812,0.6068
1564	0	0	2	2		0.7454,0.6717,0.6717,0.5901,0.6697;0.7454,0.6717,0.6717,0.5233,0.653	0.6717,0.5901,0.7454,0.6717,0.6697;0.6717,0.5233,0.7454,0.6717,0.653	0.7446,0.6756,0.6756,0.6102,0.6765;0.7446,0.6756,0.6756,0.535,0.6577	0.6756,0.6102,0.7446,0.6756,0.6765;0.6756,0.535,0.7446,0.6756,0.6577
1565	0	0	0	0	Both_failed	0	0	0	0
1566	0	0	0	0	Both_failed	0	0	0	0
1567	0	0	0	0	Both_failed	0	0	0	0
1568	0	0	1	1		0.8808,0.7454,0.3761,0.2551,0.5644	0.3761,0.2551,0.8808,0.7454,0.5644	0.8442,0.7446,0.4102,0.3318,0.5827	0.4102,0.3318,0.8442,0.7446,0.5827
1569	0	0	0	0	Both_failed	0	0	0	0
1570	0	0	0	0	Both_failed	0	0	0	0
1571	0	0	0	0	Both_failed	0	0	0	0
1572	0	0	0	0	Both_failed	0	0	0	0
1573	0	0	0	0	Both_failed	0	0	0	0
1574	0	0	0	0	Both_failed	0	0	0	0
1575	0	0	0	0	Both_failed	0	0	0	0
1576	0	0	0	0	Both_failed	0	0	0	0
1577	0	0	1	3	Exhaus	0.5616,0.5535,0.6654,0.4518,0.5581	0.6717,0.5535,0.4518,0.5616,0.5596;0.6717,0.5901,0.4518,0.5616,0.5688;0.5535,0.6654,0.4518,0.5616,0.5581	0.5958,0.5812,0.6918,0.45,0.5797	0.6756,0.5812,0.45,0.5958,0.5756;0.6756,0.6102,0.45,0.5958,0.5829;0.5812,0.6918,0.45,0.5958,0.5797
1578	0	0	1	1		0.8288,0.6501,0.5535,0.6775	0.5535,0.6501,0.8288,0.6775	0.7978,0.642,0.5812,0.6737	0.5812,0.642,0.7978,0.6737
1579	0	0	1	1		0.8808,0.7057,0.7932	0.8808,0.7057,0.7932	0.8442,0.673,0.7586	0.8442,0.673,0.7586
1580	0	0	0	0	Both_failed	0	0	0	0
1581	0	0	0	0	Both_failed	0	0	0	0
1582	0	0	0	0	Both_failed	0	0	0	0
1583	0	0	0	0	Both_failed	0	0	0	0
1584	0	0	0	0	Both_failed	0	0	0	0
1585	0	0	0	0	Both_failed	0	0	0	0
1586	0	0	0	0	Both_failed	0	0	0	0
1587	0	0	0	0	Both_failed	0	0	0	0
1588	0	0	0	0	Both_failed	0	0	0	0
1589	0	0	0	0	Both_failed	0	0	0	0
1590	0	0	0	0	Both_failed	0	0	0	0
1591	0	0	0	0	Both_failed	0	0	0	0
1592	0	0	0	0	Both_failed	0	0	0	0
1593	0	0	2	2		0.8808,0.4518,0.5233,0.2749,0.5327;0.8808,0.4518,0.5616,0.2749,0.5423	0.8808,0.4518,0.5233,0.2749,0.5327;0.8808,0.4518,0.5616,0.2749,0.5423	0.8442,0.45,0.535,0.3648,0.5485;0.8442,0.45,0.5958,0.3648,0.5637	0.8442,0.45,0.535,0.3648,0.5485;0.8442,0.45,0.5958,0.3648,0.5637
1594	0	0	0	0	Both_failed	0	0	0	0
1595	0	0	0	0	Both_failed	0	0	0	0
1596	0	0	1	1		0.6717,0.5616,0.7029,0.4859,0.427,0.5698	0.4859,0.5616,0.427,0.7029,0.6717,0.5698	0.6756,0.5958,0.7014,0.5478,0.4918,0.6025	0.5478,0.5958,0.4918,0.7014,0.6756,0.6025
1597	0	0	0	0	Both_failed	0	0	0	0
1598	0	0	0	0	Both_failed	0	0	0	0
1599	0	0	4	4		0.8808,0.6717,0.5901,0.7142;0.8808,0.6717,0.427,0.6598;0.8808,0.6149,0.5901,0.6953;0.8808,0.6149,0.427,0.6409	0.6717,0.5901,0.8808,0.7142;0.6717,0.8808,0.427,0.6598;0.5901,0.8808,0.6149,0.6953;0.8808,0.6149,0.427,0.6409	0.8442,0.6756,0.6102,0.71;0.8442,0.6756,0.4918,0.6705;0.8442,0.6454,0.6102,0.6999;0.8442,0.6454,0.4918,0.6605	0.6756,0.6102,0.8442,0.71;0.6756,0.8442,0.4918,0.6705;0.6102,0.8442,0.6454,0.6999;0.8442,0.6454,0.4918,0.6605
1600	0	0	0	0	Both_failed	0	0	0	0
1601	0	0	1	1	Greedy_contained	0.7169,0.2995,0.5141,0.4527,0.6149,0.5196	0.5141,0.6149,0.4527,0.2995,0.4703	0.7204,0.3142,0.5862,0.4992,0.6454,0.5531	0.5862,0.6454,0.4992,0.3142,0.5112
1602	0	0	1	1		0.5535,0.6493,0.6654,0.764,0.4518,0.6168	0.764,0.5535,0.6654,0.4518,0.6493,0.6168	0.5812,0.672,0.6918,0.7482,0.45,0.6286	0.7482,0.5812,0.6918,0.45,0.672,0.6286
1603	0	0	0	0	Both_failed	0	0	0	0
1604	0	0	0	0	Both_failed	0	0	0	0
1605	0	0	0	0	Both_failed	0	0	0	0
1606	0	0	0	0	Both_failed	0	0	0	0
1607	0	0	0	0	Both_failed	0	0	0	0
1608	0	0	0	0	Both_failed	0	0	0	0
1609	0	0	3	4	Exhaus	0.8288,0.5535,0.6149,0.6657;0.8288,0.5535,0.6717,0.6847;0.8288,0.5535,0.2995,0.5606	0.8288,0.6149,0.5535,0.6657;0.8288,0.6717,0.2995,0.6;0.8288,0.6717,0.5535,0.6847;0.8288,0.2995,0.5535,0.5606	0.7978,0.5812,0.6454,0.6748;0.7978,0.5812,0.6756,0.6849;0.7978,0.5812,0.3142,0.5644	0.7978,0.6454,0.5812,0.6748;0.7978,0.6756,0.3142,0.5959;0.7978,0.6756,0.5812,0.6849;0.7978,0.3142,0.5812,0.5644
1610	0	0	0	0	Both_failed	0	0	0	0
1611	0	0	0	0	Both_failed	0	0	0	0
1612	0	0	2	2		0.8808,0.6717,0.5233,0.6919;0.8808,0.6717,0.5535,0.702	0.8808,0.6717,0.5233,0.6919;0.8808,0.6717,0.5535,0.702	0.8442,0.6756,0.535,0.6849;0.8442,0.6756,0.5812,0.7003	0.8442,0.6756,0.535,0.6849;0.8442,0.6756,0.5812,0.7003
1613	0	0	0	0	Both_failed	0	0	0	0
1614	0	0	0	0	Both_failed	0	0	0	0
1615	0	0	0	0	Both_failed	0	0	0	0
1616	0	0	0	0	Both_failed	0	0	0	0
1617	0	0	0	0	Both_failed	0	0	0	0
1618	0	0	0	0	Both_failed	0	0	0	0
1619	0	0	0	0	Both_failed	0	0	0	0
1620	0	0	0	0	Both_failed	0	0	0	0
1621	0	0	0	0	Both_failed	0	0	0	0
1622	0	0	0	0	Both_failed	0	0	0	0
1623	0	0	0	0	Both_failed	0	0	0	0
1624	0	0	0	0	Both_failed	0	0	0	0
1625	0	0	0	0	Both_failed	0	0	0	0
1626	0	0	0	0	Both_failed	0	0	0	0
1627	0	0	0	0	Both_failed	0	0	0	0
1628	0	0	0	0	Both_failed	0	0	0	0
1629	0	0	0	0	Both_failed	0	0	0	0
1630	0	0	0	0	Both_failed	0	0	0	0
1631	0	0	0	0	Both_failed	0	0	0	0
1632	0	0	0	0	Both_failed	0	0	0	0
1633	0	0	0	0	Both_failed	0	0	0	0
1634	0	0	0	0	Both_failed	0	0	0	0
1635	0	0	0	0	Both_failed	0	0	0	0
1636	0	0	0	0	Both_failed	0	0	0	0
1637	0	0	0	0	Both_failed	0	0	0	0
1638	0	0	1	1		0.6717,0.6501,0.6149,0.4951,0.608	0.6717,0.6149,0.4951,0.6501,0.608	0.6756,0.642,0.6454,0.5632,0.6316	0.6756,0.6454,0.5632,0.642,0.6315
1639	0	0	0	0	Both_failed	0	0	0	0
1640	0	0	0	0	Both_failed	0	0	0	0
1641	0	0	0	0	Both_failed	0	0	0	0
1642	0	0	0	0	Both_failed	0	0	0	0
1643	0	0	0	0	Both_failed	0	0	0	0
1644	0	0	0	0	Both_failed	0	0	0	0
1645	0	0	0	0	Both_failed	0	0	0	0
1646	0	0	1	1		0.5535,0.5141,0.5233,0.4518,0.5107	0.5233,0.4518,0.5535,0.5141,0.5107	0.5812,0.5862,0.535,0.45,0.5381	0.535,0.45,0.5812,0.5862,0.5381
1647	0	0	0	0	Both_failed	0	0	0	0
1648	0	0	0	0	Both_failed	0	0	0	0
1649	0	0	0	0	Both_failed	0	0	0	0
1650	0	0	2	2		0.8808,0.6717,0.4518,0.6681;0.8808,0.6717,0.4124,0.655	0.4518,0.8808,0.6717,0.6681;0.8808,0.4124,0.6717,0.655	0.8442,0.6756,0.45,0.6566;0.8442,0.6756,0.4662,0.662	0.45,0.8442,0.6756,0.6566;0.8442,0.4662,0.6756,0.662
1651	0	0	0	0	Both_failed	0	0	0	0
1652	0	0	0	0	Both_failed	0	0	0	0
1653	0	0	0	0	Both_failed	0	0	0	0
1654	0	0	0	0	Both_failed	0	0	0	0
1655	0	0	0	0	Both_failed	0	0	0	0
1656	0	0	0	0	Both_failed	0	0	0	0
1657	0	0	0	0	Both_failed	0	0	0	0
1658	0	0	0	0	Both_failed	0	0	0	0
1659	0	0	0	0	Both_failed	0	0	0	0
1660	0	0	0	0	Both_failed	0	0	0	0
1661	0	0	0	0	Both_failed	0	0	0	0
1662	0	0	0	0	Both_failed	0	0	0	0
1663	0	0	0	0	Both_failed	0	0	0	0
1664	0	0	0	0	Both_failed	0	0	0	0
1665	0	0	0	0	Both_failed	0	0	0	0
1666	0	0	0	0	Both_failed	0	0	0	0
1667	0	0	0	0	Both_failed	0	0	0	0
1668	0	0	0	0	Both_failed	0	0	0	0
1669	0	0	0	0	Both_failed	0	0	0	0
1670	0	0	0	0	Both_failed	0	0	0	0
1671	0	0	0	0	Both_failed	0	0	0	0
1672	0	0	0	0	Both_failed	0	0	0	0
1673	0	0	0	0	Both_failed	0	0	0	0
1674	0	0	0	0	Both_failed	0	0	0	0
1675	0	0	0	0	Both_failed	0	0	0	0
1676	0	0	1	1		0.6717,0.6149,0.4951,0.3761,0.5394	0.3761,0.4951,0.6149,0.6717,0.5394	0.6756,0.6454,0.5632,0.4102,0.5736	0.4102,0.5632,0.6454,0.6756,0.5736
1677	0	0	0	0	Both_failed	0	0	0	0
1678	0	0	2	3	Exhaus	0.8808,0.4951,0.5901,0.6553;0.8808,0.4951,0.8288,0.7349	0.4951,0.8808,0.5901,0.6553;0.4951,0.8808,0.8288,0.7349;0.4951,0.5901,0.8288,0.638	0.8442,0.5632,0.6102,0.6725;0.8442,0.5632,0.7978,0.7351	0.5632,0.8442,0.6102,0.6725;0.5632,0.8442,0.7978,0.7351;0.5632,0.6102,0.7978,0.6571
1679	0	0	0	0	Both_failed	0	0	0	0
1680	0	0	0	0	Both_failed	0	0	0	0
1681	0	0	0	0	Both_failed	0	0	0	0
1682	0	0	0	0	Both_failed	0	0	0	0
1683	0	0	0	0	Both_failed	0	0	0	0
1684	0	0	0	0	Both_failed	0	0	0	0
1685	0	0	0	0	Both_failed	0	0	0	0
1686	0	0	0	0	Both_failed	0	0	0	0
1687	0	0	0	0	Both_failed	0	0	0	0
1688	0	0	8	12	Exhaus	0.6717,0.5535,0.4951,0.2551,0.4938;0.6717,0.5535,0.4951,0.5616,0.5705;0.6717,0.5535,0.4951,0.5901,0.5776;0.6717,0.5535,0.4951,0.6501,0.5926;0.6717,0.5535,0.4951,0.2551,0.4938;0.6717,0.5535,0.4951,0.5616,0.5705;0.6717,0.5535,0.4951,0.5901,0.5776;0.6717,0.5535,0.4951,0.6501,0.5926	0.4951,0.6717,0.5535,0.2551,0.4938;0.4951,0.6717,0.5535,0.5616,0.5705;0.4951,0.6717,0.5535,0.5901,0.5776;0.4951,0.6717,0.5535,0.6501,0.5926;0.4951,0.6717,0.5535,0.2551,0.4938;0.4951,0.6717,0.5535,0.5616,0.5705;0.4951,0.6717,0.5535,0.5901,0.5776;0.4951,0.6717,0.5535,0.6501,0.5926;0.4951,0.5535,0.2551,0.2995,0.4008;0.4951,0.5535,0.5616,0.2995,0.4774;0.4951,0.5535,0.5901,0.2995,0.4846;0.4951,0.5535,0.2995,0.6501,0.4996	0.6756,0.5812,0.5632,0.3318,0.538;0.6756,0.5812,0.5632,0.5958,0.604;0.6756,0.5812,0.5632,0.6102,0.6076;0.6756,0.5812,0.5632,0.642,0.6155;0.6756,0.5812,0.5632,0.3318,0.538;0.6756,0.5812,0.5632,0.5958,0.604;0.6756,0.5812,0.5632,0.6102,0.6076;0.6756,0.5812,0.5632,0.642,0.6155	0.5632,0.6756,0.5812,0.3318,0.5379;0.5632,0.6756,0.5812,0.5958,0.604;0.5632,0.6756,0.5812,0.6102,0.6075;0.5632,0.6756,0.5812,0.642,0.6155;0.5632,0.6756,0.5812,0.3318,0.5379;0.5632,0.6756,0.5812,0.5958,0.604;0.5632,0.6756,0.5812,0.6102,0.6075;0.5632,0.6756,0.5812,0.642,0.6155;0.5632,0.5812,0.3318,0.3142,0.4476;0.5632,0.5812,0.5958,0.3142,0.5136;0.5632,0.5812,0.6102,0.3142,0.5172;0.5632,0.5812,0.3142,0.642,0.5252
1689	0	0	0	0	Both_failed	0	0	0	0
1690	0	0	0	0	Both_failed	0	0	0	0
1691	0	0	0	0	Both_failed	0	0	0	0
1692	0	0	2	2		0.8808,0.4518,0.427,0.427,0.5466;0.8808,0.7522,0.427,0.427,0.6218	0.8808,0.4518,0.427,0.427,0.5466;0.8808,0.7522,0.427,0.427,0.6218	0.8442,0.45,0.4918,0.4918,0.5694;0.8442,0.73,0.4918,0.4918,0.6394	0.8442,0.45,0.4918,0.4918,0.5694;0.8442,0.73,0.4918,0.4918,0.6394
1693	0	0	1	1		0.5616,0.7454,0.6717,0.6717,0.6626	0.6717,0.5616,0.7454,0.6717,0.6626	0.5958,0.7446,0.6756,0.6756,0.6729	0.6756,0.5958,0.7446,0.6756,0.6729
1694	0	0	0	0	Both_failed	0	0	0	0
1695	0	0	0	0	Both_failed	0	0	0	0
1696	0	0	0	0	Both_failed	0	0	0	0
1697	0	0	0	0	Both_failed	0	0	0	0
1698	0	0	0	0	Both_failed	0	0	0	0
1699	0	0	3	3		0.8288,0.7029,0.6149,0.7155;0.8288,0.7029,0.7522,0.7613;0.8288,0.7029,0.5233,0.685	0.7029,0.8288,0.6149,0.7155;0.7029,0.8288,0.7522,0.7613;0.7029,0.8288,0.5233,0.685	0.7978,0.7014,0.6454,0.7149;0.7978,0.7014,0.73,0.7431;0.7978,0.7014,0.535,0.6781	0.7014,0.7978,0.6454,0.7149;0.7014,0.7978,0.73,0.7431;0.7014,0.7978,0.535,0.6781
1700	0	0	0	0	Both_failed	0	0	0	0
1701	0	0	0	0	Both_failed	0	0	0	0
1702	0	0	0	0	Both_failed	0	0	0	0
1703	0	0	0	0	Both_failed	0	0	0	0
1704	0	0	0	0	Both_failed	0	0	0	0
1705	0	0	1	1		0.7057,0.7029,0.6149,0.6745	0.6149,0.7057,0.7029,0.6745	0.673,0.7014,0.6454,0.6733	0.6454,0.673,0.7014,0.6733
1706	0	0	0	0	Both_failed	0	0	0	0
1707	0	0	0	0	Both_failed	0	0	0	0
1708	0	0	0	0	Both_failed	0	0	0	0
1709	0	0	0	0	Both_failed	0	0	0	0
1710	0	0	1	1		0.8808,0.6717,0.2995,0.6173	0.6717,0.2995,0.8808,0.6173	0.8442,0.6756,0.3142,0.6113	0.6756,0.3142,0.8442,0.6113
1711	0	0	1	2	Exhaus	0.5616,0.6149,0.4124,0.5296	0.5616,0.5535,0.4124,0.5092;0.5616,0.6149,0.4124,0.5296	0.5958,0.6454,0.4662,0.5691	0.5958,0.5812,0.4662,0.5477;0.5958,0.6454,0.4662,0.5691
1712	0	0	0	0	Both_failed	0	0	0	0
1713	0	0	0	0	Both_failed	0	0	0	0
1714	0	0	0	0	Both_failed	0	0	0	0
1715	0	0	0	0	Both_failed	0	0	0	0
1716	0	0	0	0	Both_failed	0	0	0	0
1717	0	0	0	0	Both_failed	0	0	0	0
1718	0	0	0	0	Both_failed	0	0	0	0
1719	0	0	0	0	Both_failed	0	0	0	0
1720	0	0	0	0	Both_failed	0	0	0	0
1721	0	0	0	0	Both_failed	0	0	0	0
1722	0	0	1	1		0.7522,0.4951,0.6149,0.6207	0.4951,0.6149,0.7522,0.6207	0.73,0.5632,0.6454,0.6462	0.5632,0.6454,0.73,0.6462
1723	0	0	0	0	Both_failed	0	0	0	0
1724	0	0	0	0	Both_failed	0	0	0	0
1725	0	0	0	0	Both_failed	0	0	0	0
1726	0	0	0	0	Both_failed	0	0	0	0
1727	0	0	0	0	Both_failed	0	0	0	0
1728	0	0	0	0	Both_failed	0	0	0	0
1729	0	0	2	3	Exhaus	0.8808,0.5535,0.2995,0.5779;0.8808,0.5535,0.5535,0.6626	0.8808,0.5535,0.2995,0.5779;0.8808,0.5535,0.5535,0.6626;0.8808,0.2995,0.5535,0.5779	0.8442,0.5812,0.3142,0.5799;0.8442,0.5812,0.5812,0.6689	0.8442,0.5812,0.3142,0.5799;0.8442,0.5812,0.5812,0.6689;0.8442,0.3142,0.5812,0.5799
1730	0	0	0	0	Both_failed	0	0	0	0
1731	0	0	0	0	Both_failed	0	0	0	0
1732	0	0	0	0	Both_failed	0	0	0	0
1733	0	0	0	0	Both_failed	0	0	0	0
1734	0	0	1	2	Exhaus	0.7057,0.7169,0.4951,0.6392	0.7454,0.7057,0.4951,0.6487;0.7169,0.7057,0.4951,0.6392	0.673,0.7204,0.5632,0.6522	0.7446,0.673,0.5632,0.6603;0.7204,0.673,0.5632,0.6522
1735	0	0	0	0	Both_failed	0	0	0	0
1736	0	0	0	0	Both_failed	0	0	0	0
1737	0	0	0	0	Both_failed	0	0	0	0
1738	0	0	0	0	Both_failed	0	0	0	0
1739	0	0	0	0	Both_failed	0	0	0	0
1740	0	0	0	0	Both_failed	0	0	0	0
1741	0	0	0	0	Both_failed	0	0	0	0
1742	0	0	0	0	Both_failed	0	0	0	0
1743	0	0	0	0	Both_failed	0	0	0	0
1744	0	0	0	0	Both_failed	0	0	0	0
1745	0	0	0	0	Both_failed	0	0	0	0
1746	0	0	0	0	Both_failed	0	0	0	0
1747	0	0	0	0	Both_failed	0	0	0	0
1748	0	0	0	0	Both_failed	0	0	0	0
1749	0	0	0	0	Both_failed	0	0	0	0
1750	0	0	0	0	Both_failed	0	0	0	0
1751	0	0	0	0	Both_failed	0	0	0	0
1752	0	0	0	0	Both_failed	0	0	0	0
1753	0	0	0	0	Both_failed	0	0	0	0
1754	0	0	1	2	Exhaus	0.427,0.4859,0.2995,0.5901,0.4124,0.443	0.6149,0.2995,0.4124,0.4859,0.427,0.4479;0.2995,0.5901,0.4124,0.4859,0.427,0.443	0.4918,0.5478,0.3142,0.6102,0.4662,0.486	0.6454,0.3142,0.4662,0.5478,0.4918,0.4931;0.3142,0.6102,0.4662,0.5478,0.4918,0.486
1755	0	0	1	1		0.8288,0.427,0.5901,0.6153	0.8288,0.5901,0.427,0.6153	0.7978,0.4918,0.6102,0.6333	0.7978,0.6102,0.4918,0.6333
1756	0	0	0	0	Both_failed	0	0	0	0
1757	0	0	0	0	Both_failed	0	0	0	0
1758	0	0	0	0	Both_failed	0	0	0	0
1759	0	0	0	0	Both_failed	0	0	0	0
1760	0	0	0	0	Both_failed	0	0	0	0
1761	0	0	2	1	Greedy_contained	0.5901,0.5616,0.5901,0.6149,0.2749,0.5263;0.5901,0.5616,0.5901,0.4124,0.2749,0.4858	0.5901,0.6149,0.2749,0.5616,0.5104	0.6102,0.5958,0.6102,0.6454,0.3648,0.5653;0.6102,0.5958,0.6102,0.4662,0.3648,0.5294	0.6102,0.6454,0.3648,0.5958,0.554
1762	0	0	0	0	Both_failed	0	0	0	0
1763	0	0	0	0	Both_failed	0	0	0	0
1764	0	0	1	1		0.7522,0.7522,0.427,0.6501,0.6454	0.427,0.6501,0.7522,0.7522,0.6454	0.73,0.73,0.4918,0.642,0.6484	0.4918,0.642,0.73,0.73,0.6484
1765	0	0	0	0	Both_failed	0	0	0	0
1766	0	0	0	0	Both_failed	0	0	0	0
1767	0	0	0	0	Both_failed	0	0	0	0
1768	0	0	1	1		0.6149,0.4951,0.2995,0.4124,0.4859,0.4616	0.2995,0.4124,0.6149,0.4951,0.4859,0.4616	0.6454,0.5632,0.3142,0.4662,0.5478,0.5074	0.3142,0.4662,0.6454,0.5632,0.5478,0.5074
1769	0	0	0	0	Both_failed	0	0	0	0
1770	0	0	0	0	Both_failed	0	0	0	0
1771	0	0	0	0	Both_failed	0	0	0	0
1772	0	0	1	1		0.4859,0.4951,0.2995,0.3761,0.5535,0.442	0.3761,0.4859,0.5535,0.4951,0.2995,0.442	0.5478,0.5632,0.3142,0.4102,0.5812,0.4833	0.4102,0.5478,0.5812,0.5632,0.3142,0.4833
1773	0	0	0	0	Both_failed	0	0	0	0
1774	0	0	0	0	Both_failed	0	0	0	0
1775	0	0	0	0	Both_failed	0	0	0	0
1776	0	0	0	0	Both_failed	0	0	0	0
1777	0	0	0	0	Both_failed	0	0	0	0
