par_num	mar_num	time
50	10000	2179.43
50	10000	2211.58
50	10000	2199.32
50	10000	2189.83
50	10000	2188.35
50	10000	2155.59
50	10000	2184.07
50	10000	2192.39
50	10000	2183.06
50	10000	2203.29
50	10000	2187.43
50	10000	2194.02
50	10000	2177.88
50	10000	2270.52
50	10000	2186.13
50	10000	2196.88
50	10000	2265.52
50	10000	2216.58
50	10000	2183.89
50	10000	2271.45
50	10000	2200.71
50	10000	2188.7
50	10000	2172.17
50	10000	2204.25
50	10000	2188.51
50	10000	2195.27
50	10000	2211.42
50	10000	2164.51
50	10000	2197.79
50	10000	2195.55
50	10000	2186.49
50	10000	2191.11
50	10000	2145.15
50	10000	2206.28
50	10000	2193.05
50	10000	2200.37
50	10000	2193.21
50	10000	2180.69
50	10000	2187.05
50	10000	2169.17
50	10000	2173.03
50	10000	2181.98
50	10000	2187
50	10000	2163.72
50	10000	2182.46
50	10000	2168.1
50	10000	2199.1
50	10000	2176.09
50	10000	2204.33
50	10000	2213.18
50	10000	2215.16
50	10000	2187.52
50	10000	2186.98
50	10000	2185.68
50	10000	2177.74
50	10000	2174.78
50	10000	2246.13
50	10000	2186.04
50	10000	2204.66
50	10000	2180.75
50	1000	218.25
50	1000	219.38
50	1000	219.23
50	1000	222.26
50	1000	220.98
50	1000	216.81
50	1000	220.35
50	1000	219.13
50	1000	217.77
50	1000	219.56
50	1000	218.92
50	1000	221.96
50	1000	217.9
50	1000	220.48
50	1000	220.39
50	1000	219.36
50	1000	217.86
50	1000	223.02
50	1000	220.69
50	1000	220.11
50	1000	220.02
50	1000	217.34
50	1000	223.22
50	1000	221.5
50	1000	221.41
50	1000	218.41
50	1000	216.84
50	1000	218.15
50	1000	218.97
50	1000	218.67
50	1000	216.57
50	1000	218.84
50	1000	217.47
50	1000	221.09
50	1000	218.34
50	1000	223.69
50	1000	218.61
50	1000	219.34
50	1000	218.6
50	1000	218.29
50	1000	219.37
50	1000	218.15
50	1000	219.58
50	1000	225.02
50	1000	223.85
50	1000	220.99
50	1000	218.62
50	1000	220.29
50	1000	218.73
50	1000	218.36
50	1000	218.59
50	1000	218.81
50	1000	221.49
50	1000	217.49
50	1000	218.3
50	1000	223.7
50	1000	219.67
50	1000	220.09
50	1000	219.26
50	1000	216.53
50	1000	218.8
50	1000	219.16
50	1000	220.9
50	1000	216.98
50	1000	219.34
50	1000	221.01
50	1000	225.51
50	1000	224
50	1000	217.75
50	1000	218.81
50	1000	218.61
50	1000	223.17
50	1000	219.63
50	1000	218.44
50	1000	221.09
50	1000	220
50	1000	221.03
50	1000	218.5
50	1000	218.92
50	1000	221.01
50	1000	220.66
50	1000	219.74
50	1000	219.22
50	1000	217.63
50	1000	219.58
50	1000	220.97
50	1000	222.37
50	1000	218.92
50	1000	221.96
50	1000	218.83
50	1000	220.31
50	1000	219.99
50	1000	220.13
50	1000	218.34
50	1000	217.49
50	1000	218.53
50	1000	219.45
50	1000	224.48
50	1000	220.23
50	1000	219.47
50	100	23.18
50	100	23.71
50	100	23.41
50	100	23.32
50	100	23.46
50	100	23.59
50	100	23.36
50	100	23.13
50	100	23.89
50	100	23.46
50	100	23.01
50	100	23.82
50	100	23.84
50	100	22.88
50	100	23.44
50	100	23.18
50	100	23.45
50	100	23.74
50	100	23.15
50	100	23.27
50	100	23.65
50	100	23.6
50	100	22.82
50	100	23.47
50	100	23.23
50	100	23.31
50	100	23.4
50	100	23.89
50	100	23.28
50	100	23.5
50	100	23.55
50	100	23.34
50	100	22.97
50	100	22.89
50	100	23.1
50	100	22.95
50	100	23.51
50	100	23.07
50	100	22.99
50	100	23.49
50	100	23.63
50	100	23.06
50	100	23.53
50	100	22.91
50	100	23.81
50	100	23.17
50	100	22.84
50	100	24.05
50	100	23.5
50	100	22.96
50	100	23.94
50	100	23.21
50	100	22.98
50	100	23.26
50	100	23.21
50	100	23.53
50	100	22.91
50	100	23.98
50	100	23.49
50	100	23.36
50	100	23.36
50	100	23.81
50	100	23.28
50	100	23.22
50	100	23.07
50	100	23.52
50	100	23.37
50	100	23.2
50	100	22.96
50	100	23.81
50	100	23.25
50	100	23.15
50	100	22.78
50	100	24.02
50	100	23.05
50	100	23.36
50	100	23.85
50	100	23.72
50	100	23.64
50	100	23.67
50	100	23.19
50	100	23.35
50	100	23
50	100	23.5
50	100	23.51
50	100	23.33
50	100	23.32
50	100	23.31
50	100	23.15
50	100	22.9
50	100	23.69
50	100	23.7
50	100	23.3
50	100	23.4
50	100	23.29
50	100	23.42
50	100	22.7
50	100	23.41
50	100	22.69
50	100	22.83
50	2500	552.93
50	2500	556
50	2500	545.23
50	2500	544.65
50	2500	544.07
50	2500	548.35
50	2500	547.87
50	2500	552.72
50	2500	548.15
50	2500	553.95
50	2500	545.48
50	2500	552.61
50	2500	547.21
50	2500	542.37
50	2500	545.25
50	2500	546.49
50	2500	547.27
50	2500	550.01
50	2500	545.21
50	2500	550.37
50	2500	548.17
50	2500	545.22
50	2500	554.27
50	2500	545.84
50	2500	542.73
50	2500	539.47
50	2500	548.47
50	2500	543.38
50	2500	544.92
50	2500	546.16
50	2500	558.04
50	2500	549.32
50	2500	544.55
50	2500	553.62
50	2500	545.57
50	2500	545.83
50	2500	548.27
50	2500	544.76
50	2500	545.81
50	2500	547.24
50	2500	546.84
50	2500	546.67
50	2500	547.4
50	2500	553.9
50	2500	543.68
50	2500	549.79
50	2500	546.81
50	2500	549.5
50	2500	541.28
50	2500	549.28
50	2500	543.96
50	2500	547.06
50	2500	541.03
50	2500	548.36
50	2500	543.07
50	2500	560.76
50	2500	548.11
50	2500	538.73
50	2500	548.95
50	2500	546.91
50	2500	547.02
50	2500	542.44
50	2500	539.51
50	2500	542.13
50	2500	548.46
50	2500	542.58
50	2500	547.33
50	2500	547.68
50	2500	550.87
50	2500	549.03
50	2500	548.34
50	2500	551.87
50	2500	543.98
50	2500	551.07
50	2500	546.89
50	2500	550.53
50	2500	548.5
50	2500	545.79
50	2500	544.64
50	2500	549.1
50	2500	554.61
50	2500	544.85
50	2500	544.62
50	2500	547.8
50	2500	544.63
50	2500	545.41
50	2500	542.29
50	2500	544.2
50	2500	551.29
50	2500	551.55
50	2500	546.88
50	2500	542.87
50	2500	544.37
50	2500	549.72
50	2500	545
50	2500	546.94
50	2500	551.02
50	2500	544.55
50	2500	545.99
50	2500	547.93
50	5000	1108.97
50	5000	1094.79
50	5000	1085.89
50	5000	1076.09
50	5000	1081.96
50	5000	1086.55
50	5000	1083.7
50	5000	1095.91
50	5000	1090.36
50	5000	1088.12
50	5000	1091.03
50	5000	1093.61
50	5000	1079.54
50	5000	1092.8
50	5000	1084.65
50	5000	1096.73
50	5000	1128.27
50	5000	1084.96
50	5000	1086.64
50	5000	1096.91
50	5000	1090.11
50	5000	1086.91
50	5000	1114.38
50	5000	1091.77
50	5000	1098.08
50	5000	1088.43
50	5000	1102.63
50	5000	1091.37
50	5000	1090.14
50	5000	1127.85
50	5000	1104.89
50	5000	1093.07
50	5000	1090
50	5000	1097.32
50	5000	1085.63
50	5000	1091.95
50	5000	1099.99
50	5000	1085.09
50	5000	1107.85
50	5000	1088.37
50	5000	1101.27
50	5000	1091.44
50	5000	1092.91
50	5000	1082.12
50	5000	1116.02
50	5000	1094.04
50	5000	1091.39
50	5000	1092.55
50	5000	1099.45
50	5000	1092.45
50	5000	1097.15
50	5000	1095.45
50	5000	1096.3
50	5000	0
50	5000	0
50	5000	1096.18
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	0
50	5000	1091.03
50	5000	0
50	5000	0
50	5000	1099.73
50	5000	1082.38
50	5000	1073.65
50	5000	1087.26
50	5000	1095.15
50	5000	1167.08
50	5000	1148.93
50	5000	1167.61
50	5000	1104
50	5000	1182.27
50	5000	1167.96
50	5000	1100.08
50	5000	1106.34
50	5000	1097.42
50	5000	1132.82
50	5000	1083.12
50	5000	1085.6
50	5000	1121.81
50	5000	1164.44
50	5000	1113.44
50	5000	1156.97
50	5000	1127.55
50	5000	1159.92
50	5000	1142.43
50	5000	1101.82
50	5000	1094.33
50	5000	1096.56
50	5000	1090.18
50	5000	1124.41
50	5000	1082.06
50	5000	1088.82
75	10000	3380.44
75	10000	3349.48
75	10000	3384.19
75	10000	3350.62
75	10000	3528.32
75	10000	3371.79
75	10000	3363.87
75	10000	3380.7
75	10000	3368.55
75	10000	3381.71
75	10000	3363.75
75	10000	3381.07
75	10000	3351.55
75	10000	3549.68
75	10000	3526.68
75	10000	3367.99
75	10000	3362.27
75	10000	3571.23
75	10000	3463.93
75	10000	3362.58
75	10000	3312.19
75	10000	3356.69
75	10000	3340.96
75	10000	3339.79
75	10000	3346.03
75	10000	3338.8
75	10000	3349.79
75	10000	3332.28
75	10000	3414.84
75	10000	3333.41
75	10000	3334.18
75	10000	3366.6
75	10000	3378.76
75	10000	3341.23
75	10000	3350.02
75	10000	3351.87
75	10000	3387.32
75	10000	3356.31
75	10000	3406.76
75	10000	3346.1
75	10000	3368.45
75	10000	3382.68
75	10000	3320.32
75	10000	3343.48
75	10000	3370.45
75	10000	3391.51
75	10000	3417.23
75	10000	3333.52
75	10000	3335.87
75	10000	3369.41
75	10000	3397.01
75	10000	3333.29
75	10000	3370.15
75	10000	3507.55
75	10000	3312.81
75	10000	3345.68
75	10000	3336.03
75	10000	3334.59
75	10000	3315.8
75	10000	3459.05
75	10000	3339.1
75	10000	3333.16
75	10000	3351.54
75	10000	3359.83
75	10000	3368.95
75	10000	3345.48
75	10000	3427.97
75	10000	3355.46
75	10000	3354.36
75	10000	3325.86
75	10000	3364.6
75	10000	3372.8
75	10000	3376.1
75	10000	3389.56
75	10000	3386.69
75	10000	3317.62
75	10000	3338.85
75	10000	3357.71
75	10000	3362.48
75	10000	3347.54
75	10000	3369.43
75	10000	3356.68
75	10000	3364.98
75	10000	3389.6
75	10000	3349.39
75	10000	3341.28
75	10000	3364.14
75	10000	3340.37
75	10000	3360.46
75	10000	3386.36
75	10000	3414.74
75	10000	3344.86
75	10000	3400.06
75	10000	3353.05
75	10000	3351.84
75	10000	3368.99
75	10000	3350.7
75	10000	3317.32
75	10000	3341.89
75	10000	3338.83
75	1000	334.48
75	1000	336.01
75	1000	334.17
75	1000	342.58
75	1000	336.12
75	1000	338.69
75	1000	338.75
75	1000	338.27
75	1000	339.33
75	1000	339
75	1000	338.83
75	1000	338.56
75	1000	342.72
75	1000	336.16
75	1000	336.72
75	1000	348.5
75	1000	332.36
75	1000	336.79
75	1000	333.43
75	1000	336.09
75	1000	336.82
75	1000	334.19
75	1000	337.82
75	1000	334.13
75	1000	335.82
75	1000	333.78
75	1000	337.76
75	1000	334.54
75	1000	335.73
75	1000	333
75	1000	337.11
75	1000	337.79
75	1000	334.09
75	1000	347.99
75	1000	337.55
75	1000	333.96
75	1000	336.11
75	1000	335.91
75	1000	333.64
75	1000	338.96
75	1000	333.2
75	1000	335.62
75	1000	341.57
75	1000	338.55
75	1000	343.24
75	1000	334.49
75	1000	334.22
75	1000	334.89
75	1000	335.13
75	1000	345.81
75	1000	333.3
75	1000	334.49
75	1000	335.71
75	1000	331.93
75	1000	337.4
75	1000	337.63
75	1000	335.66
75	1000	335.79
75	1000	335.27
75	1000	334.43
75	1000	346.65
75	1000	335.28
75	1000	348.7
75	1000	335.65
75	1000	337.15
75	1000	336.44
75	1000	333.91
75	1000	337.57
75	1000	334.07
75	1000	335.65
75	1000	334.41
75	1000	336.1
75	1000	335.88
75	1000	337.46
75	1000	334.36
75	1000	336.55
75	1000	332.94
75	1000	337.64
75	1000	337.45
75	1000	334.43
75	1000	334.02
75	1000	337.33
75	1000	335.4
75	1000	334.5
75	1000	338.11
75	1000	333.53
75	1000	337.39
75	1000	333.73
75	1000	336.66
75	1000	334.32
75	1000	334.45
75	1000	338.14
75	1000	334.13
75	1000	338.86
75	1000	333.73
75	1000	338.31
75	1000	336.13
75	1000	340.39
75	1000	332.97
75	1000	336.37
75	100	35.3
75	100	35.11
75	100	35.08
75	100	35.64
75	100	35.17
75	100	35.58
75	100	35.32
75	100	35.58
75	100	35.48
75	100	35.2
75	100	35.46
75	100	35.58
75	100	35.14
75	100	35.66
75	100	35.15
75	100	34.57
75	100	35.27
75	100	34.83
75	100	35.35
75	100	34.64
75	100	36.02
75	100	35.59
75	100	35.19
75	100	35.95
75	100	34.53
75	100	35.62
75	100	35.36
75	100	35.59
75	100	35.46
75	100	35.48
75	100	35.02
75	100	35.3
75	100	36.6
75	100	35.52
75	100	34.89
75	100	35.53
75	100	35.02
75	100	35.03
75	100	34.98
75	100	35.75
75	100	35.09
75	100	34.9
75	100	35.26
75	100	34.77
75	100	35.51
75	100	35.42
75	100	35
75	100	35.11
75	100	35.01
75	100	35.33
75	100	36.73
75	100	35.64
75	100	35.68
75	100	35.21
75	100	35.07
75	100	35.87
75	100	34.89
75	100	34.9
75	100	35.54
75	100	35.49
75	100	36.25
75	100	35.08
75	100	35.09
75	100	34.79
75	100	35.62
75	100	34.92
75	100	35.93
75	100	35.13
75	100	34.9
75	100	35.09
75	100	35.4
75	100	34.89
75	100	35.73
75	100	34.66
75	100	35.37
75	100	34.73
75	100	35.45
75	100	35.94
75	100	35.02
75	100	35.2
75	100	35.17
75	100	36.32
75	100	35.26
75	100	35.05
75	100	35.19
75	100	34.96
75	100	35.57
75	100	35.34
75	100	35.28
75	100	35.23
75	100	35.06
75	100	35.47
75	100	35.95
75	100	35.19
75	100	34.59
75	100	35.03
75	100	35.14
75	100	35.48
75	100	35.41
75	100	35.62
75	2500	873.22
75	2500	835.36
75	2500	838.98
75	2500	840.43
75	2500	848.46
75	2500	842.19
75	2500	841.27
75	2500	834.48
75	2500	829.86
75	2500	833.21
75	2500	843.94
75	2500	848.16
75	2500	823.17
75	2500	834.41
75	2500	828.4
75	2500	844.19
75	2500	835.78
75	2500	829.62
75	2500	834.41
75	2500	831.09
75	2500	825.01
75	2500	833.74
75	2500	848.9
75	2500	836.91
75	2500	850.29
75	2500	836.54
75	2500	839.25
75	2500	851.08
75	2500	835.76
75	2500	830.73
75	2500	830.38
75	2500	829.51
75	2500	854.73
75	2500	837.54
75	2500	841.96
75	2500	840.71
75	2500	832.57
75	2500	855.9
75	2500	832.89
75	2500	834.39
75	2500	841.76
75	2500	828.55
75	2500	836.79
75	2500	849.62
75	2500	834.58
75	2500	836.61
75	2500	829.14
75	2500	841.13
75	2500	840.36
75	2500	839.11
75	2500	833.67
75	2500	828.94
75	2500	833.27
75	2500	835.76
75	2500	833.32
75	2500	840.09
75	2500	834.39
75	2500	827.95
75	2500	836.68
75	2500	841.2
75	2500	843.48
75	2500	830.8
75	2500	845.32
75	2500	841.48
75	2500	840.96
75	2500	838.34
75	2500	838.35
75	2500	838.2
75	2500	845.32
75	2500	846.24
75	2500	834.17
75	2500	836.68
75	2500	840.86
75	2500	860.48
75	2500	834.64
75	2500	834.53
75	2500	828.64
75	2500	849.53
75	2500	852.32
75	2500	829.05
75	2500	912.94
75	2500	885.01
75	2500	889.08
75	2500	898.71
75	2500	880.37
75	2500	872.3
75	2500	877.28
75	2500	839.96
75	2500	844.34
75	2500	838.33
75	2500	830.66
75	2500	832.47
75	2500	833.41
75	2500	834.31
75	2500	829.89
75	2500	859.71
75	2500	893.86
75	2500	893.13
75	2500	888.27
75	2500	848.77
75	5000	1703.45
75	5000	1662.18
75	5000	1656.53
75	5000	1662.57
75	5000	1709.47
75	5000	1666.89
75	5000	1688.26
75	5000	1671.88
75	5000	1674.16
75	5000	1654.05
75	5000	1664.58
75	5000	1723.72
75	5000	1681.84
75	5000	1692.36
75	5000	1664.82
75	5000	1674.08
75	5000	1679.05
75	5000	1676.55
75	5000	1670.87
75	5000	1675.49
75	5000	1677.3
75	5000	1659.05
75	5000	1669.88
75	5000	1681.68
75	5000	1667.14
75	5000	1679.48
75	5000	1695.19
75	5000	1668.32
75	5000	1668.47
75	5000	1676.37
75	5000	1661.17
75	5000	1685.29
75	5000	1672.41
75	5000	1670.91
75	5000	1673.92
75	5000	1759.68
75	5000	1787.1
75	5000	1758.66
75	5000	1802.79
75	5000	1694.43
75	5000	1673.4
75	5000	1709.28
75	5000	1670.6
75	5000	1777.53
75	5000	1689.13
75	5000	1806.33
75	5000	1740.34
75	5000	1697.01
75	5000	1674.93
75	5000	1665.72
75	5000	1691.98
75	5000	1695.29
75	5000	1674.47
75	5000	1730.66
75	5000	1668.1
75	5000	1673.17
75	5000	1655.33
75	5000	1688.2
75	5000	1682.38
75	5000	1728.63
75	5000	1692.99
75	5000	1690.85
75	5000	1673.1
75	5000	1668.15
75	5000	1693.76
75	5000	1676.89
75	5000	1687.92
75	5000	1667.47
75	5000	1670.33
75	5000	1673.39
75	5000	1653.38
75	5000	1664
75	5000	1675.34
75	5000	1687.54
75	5000	1669.01
75	5000	1675.71
75	5000	1682.15
75	5000	1678.31
75	5000	1754.2
75	5000	1663.86
75	5000	1674.45
75	5000	1660.92
75	5000	1690.59
75	5000	1657.41
75	5000	1666.8
75	5000	1652.13
75	5000	1703.96
75	5000	1732.99
75	5000	1685.43
75	5000	1671.27
75	5000	1676.31
75	5000	1676.86
75	5000	1676.06
75	5000	1660.12
75	5000	1670.62
75	5000	1674.78
75	5000	1690.77
75	5000	1671.67
75	5000	1690.18
75	5000	1665.94
